hh_id,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_29,f_0_to_29,m_30_to_59,f_30_to_59,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d47_hh300,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d41_hh181,0,1,0,0,0,6,0,0,1,3,1,1,0,4,2,0
d120_hh268,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d4_hh212,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d148_hh244,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
d151_hh203,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
d44_hh187,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d201_hh135,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d160_hh179,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d60_hh108,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d66_hh179,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d112_hh17,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d87_hh32,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d200_hh227,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d160_hh211,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d39_hh55,0,1,0,0,1,0,0,1,2,0,0,0,0,2,0,0
d66_hh154,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d145_hh175,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d195_hh52,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d207_hh28,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d129_hh106,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d156_hh218,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d107_hh23,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d79_hh114,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d103_hh48,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d74_hh11,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d102_hh284,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0
d134_hh7,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d190_hh106,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d128_hh278,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d136_hh89,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d198_hh40,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0
d194_hh40,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d184_hh11,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d40_hh111,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0
d7_hh87,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d99_hh38,0,1,0,0,0,4,0,0,0,1,0,3,1,1,2,0
d78_hh9,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d45_hh0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,2,0
d191_hh275,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d9_hh197,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d183_hh237,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
d164_hh249,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d157_hh235,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d24_hh177,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
d63_hh83,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d201_hh78,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d175_hh32,0,1,0,0,1,0,0,1,1,0,1,0,0,2,0,0
d56_hh175,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d120_hh57,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d88_hh118,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d179_hh28,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d191_hh179,0,1,0,0,0,4,1,1,1,1,0,0,0,2,0,0
d135_hh216,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d32_hh60,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
d131_hh14,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d168_hh34,0,1,0,0,1,0,0,0,0,1,1,1,0,2,1,0
d172_hh180,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d95_hh241,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d188_hh256,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d46_hh228,0,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0
d108_hh212,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d122_hh210,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d175_hh181,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d132_hh233,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1_hh15,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d126_hh44,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d48_hh176,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d56_hh123,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d44_hh283,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d135_hh57,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
d9_hh183,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d115_hh199,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d94_hh129,1,0,0,0,0,4,2,0,1,1,0,0,0,0,2,0
d210_hh267,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0
d99_hh44,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d86_hh55,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d78_hh234,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d194_hh189,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
d157_hh16,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d34_hh166,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d83_hh79,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d156_hh19,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d109_hh168,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d53_hh23,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d32_hh19,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d139_hh27,0,1,0,0,1,0,0,1,0,2,0,0,0,2,0,0
d161_hh110,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d69_hh209,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d124_hh167,0,1,0,0,1,0,0,0,0,2,0,1,0,3,0,0
d110_hh201,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0
d112_hh221,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0
d116_hh196,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
d11_hh240,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d97_hh75,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d167_hh11,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d112_hh31,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d124_hh223,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d42_hh251,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d42_hh38,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d158_hh34,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d194_hh101,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d32_hh151,0,1,0,0,0,4,0,0,1,1,1,1,1,1,2,0
d120_hh272,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d18_hh253,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0
d160_hh38,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d61_hh79,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d49_hh219,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d16_hh218,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d21_hh25,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d85_hh218,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d167_hh264,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d40_hh7,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d190_hh173,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d41_hh72,0,1,0,0,0,4,0,0,0,1,2,1,1,2,1,0
d103_hh63,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d121_hh272,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d150_hh253,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d139_hh251,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d31_hh135,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d73_hh7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d93_hh184,0,1,0,0,1,0,0,1,2,0,0,0,0,0,2,0
d73_hh151,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d44_hh35,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d158_hh49,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d123_hh83,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d191_hh190,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d44_hh65,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d119_hh174,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d118_hh175,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d203_hh189,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d67_hh63,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d74_hh212,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d168_hh30,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d176_hh92,1,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0
d108_hh213,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
d113_hh254,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d127_hh69,0,1,0,0,0,5,0,0,2,0,2,1,1,3,1,0
d66_hh131,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d59_hh251,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d162_hh67,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d184_hh206,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d51_hh37,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
d44_hh170,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d38_hh49,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d36_hh69,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d32_hh136,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d8_hh106,1,0,0,0,0,4,1,2,0,1,0,0,0,1,2,0
d111_hh29,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
d82_hh115,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d92_hh161,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d214_hh20,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d20_hh48,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d18_hh91,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d91_hh100,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
d55_hh12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d88_hh235,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0
d81_hh87,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d163_hh242,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
d43_hh67,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0
d119_hh107,0,1,0,0,1,0,0,0,1,0,2,0,0,1,2,0
d147_hh167,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d176_hh220,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d50_hh195,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0
d108_hh162,1,0,0,0,0,6,3,2,0,1,0,0,0,1,2,3
d148_hh58,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d192_hh39,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d65_hh115,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d96_hh8,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d59_hh98,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d8_hh105,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d195_hh31,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d153_hh96,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d142_hh190,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d190_hh182,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d170_hh228,0,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0
d84_hh122,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0
d26_hh63,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d105_hh45,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d16_hh200,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d51_hh49,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d93_hh66,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d3_hh97,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d7_hh155,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d164_hh78,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d7_hh148,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d38_hh172,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d49_hh257,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d149_hh61,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d130_hh277,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
d161_hh229,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d47_hh135,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d110_hh117,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d49_hh170,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d122_hh112,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d28_hh35,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d62_hh18,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0
d3_hh180,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d53_hh249,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d201_hh119,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
d51_hh177,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d8_hh41,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d92_hh115,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d163_hh44,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d146_hh88,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d55_hh232,0,1,0,0,1,0,0,1,2,0,0,0,0,1,1,0
d48_hh119,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d172_hh18,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
d7_hh240,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d69_hh55,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1
d117_hh126,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0
d158_hh20,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d149_hh237,0,1,0,0,1,0,1,0,0,2,0,0,0,2,0,0
d104_hh7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d38_hh95,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d28_hh40,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d137_hh216,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d203_hh227,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d134_hh118,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d58_hh108,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
d73_hh197,0,1,0,0,0,4,1,1,1,1,0,0,0,0,2,0
d124_hh125,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0
d35_hh224,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
d114_hh2,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d160_hh97,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d81_hh14,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d25_hh157,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d124_hh126,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
d115_hh176,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d9_hh236,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0
d63_hh160,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
d168_hh265,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d192_hh68,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d41_hh74,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d50_hh112,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
d107_hh193,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d146_hh114,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0
d138_hh1,0,1,0,0,1,0,1,0,0,2,0,0,0,2,0,0
d214_hh255,0,1,0,0,0,4,0,0,1,1,1,1,1,1,2,0
