area,admin_area,id,demographic_id,age,education,gender,ethnicity,family_ratio,income,in_household,household_id,relationship
d128,a4,d128_197,rural_worker,30,1,0,0,0.7,23002,True,d128_hh184,partner
d33,a3,d33_309,farmer_agricultural,22,1,0,0,0.75,33205,True,d33_hh266,head
d13,a2,d13_233,working_class,70,2,0,0,0.65,27143,True,d13_hh157,head
d13,a2,d13_249,farmer_agricultural,53,2,1,0,0.75,22883,True,d13_hh157,partner
d112,a0,d112_131,rural_worker,40,1,1,0,0.7,20303,True,d112_hh177,head
d112,a0,d112_296,middle_class,42,3,0,0,0.7,38059,True,d112_hh177,partner
d88,a4,d88_66,middle_class,42,5,0,0,0.7,38062,True,d88_hh267,head
d88,a4,d88_165,working_class,52,3,0,0,0.65,21444,True,d88_hh267,partner
d144,a1,d144_203,rural_worker,52,3,0,0,0.7,23908,True,d144_hh253,head
d144,a1,d144_188,middle_class,39,1,1,0,0.7,46141,True,d144_hh253,partner
d51,a3,d51_446,retired,69,2,1,0,0.3,7360,True,d51_hh285,head
d51,a3,d51_245,retired,66,2,0,0,0.3,12482,True,d51_hh285,partner
d135,a4,d135_48,rural_worker,32,2,0,0,0.7,28059,True,d135_hh191,head
d61,a0,d61_210,retired,72,3,0,0,0.3,12859,True,d61_hh246,head
d61,a0,d61_163,working_class,37,2,1,0,0.65,37971,True,d61_hh246,partner
d208,a3,d208_365,retired,65,2,1,0,0.3,29879,True,d208_hh221,head
d208,a3,d208_333,rural_worker,44,1,1,0,0.7,22462,True,d208_hh221,partner
d205,a0,d205_245,farmer_agricultural,57,2,1,0,0.75,38947,True,d205_hh73,head
d205,a0,d205_364,farmer_agricultural,45,3,1,0,0.75,41848,True,d205_hh73,partner
d106,a3,d106_23,rural_worker,47,0,1,0,0.7,33785,True,d106_hh24,head
d106,a3,d106_164,rural_worker,36,2,1,0,0.7,10053,True,d106_hh24,partner
d106,a3,d106_23c0,na,11,na,0,0,0,0,True,d106_hh24,child
d106,a3,d106_23c1,na,6,na,0,0,0,0,True,d106_hh24,child
d38,a3,d38_49,working_class,64,1,1,0,0.65,33456,True,d38_hh101,head
d38,a3,d38_484,rural_worker,50,1,0,0,0.7,30839,True,d38_hh101,partner
d135,a4,d135_35,farmer_agricultural,38,2,0,0,0.75,13765,True,d135_hh226,head
d135,a4,d135_95,farmer_agricultural,57,1,1,0,0.75,40106,True,d135_hh226,partner
d213,a3,d213_383,working_class,74,3,1,0,0.65,25481,True,d213_hh238,head
d35,a0,d35_279,affluent_professional,54,7,1,2,0.6,27577,True,d35_hh211,head
d35,a0,d35_178,affluent_professional,33,6,1,0,0.6,60284,True,d35_hh211,partner
d9,a3,d9_229,middle_class,52,3,1,0,0.7,38032,True,d9_hh170,head
d9,a3,d9_47,working_class,39,2,1,0,0.65,33939,True,d9_hh170,partner
d72,a0,d72_531,retired,68,0,1,2,0.3,14822,True,d72_hh77,head
d163,a1,d163_373,retired,76,0,1,0,0.3,29415,True,d163_hh115,head
d163,a1,d163_35,rural_worker,40,2,1,0,0.7,12979,True,d163_hh115,partner
d79,a1,d79_105,retired,74,2,1,2,0.3,25146,True,d79_hh255,head
d79,a1,d79_155,working_class,39,3,1,0,0.65,27971,True,d79_hh255,partner
d8,a0,d8_374,young_professional,35,6,0,0,0.2,46484,True,d8_hh155,head
d203,a1,d203_357,working_class,46,2,1,0,0.65,20414,True,d203_hh96,head
d203,a1,d203_357c0,na,8,na,0,0,0,0,True,d203_hh96,child
d46,a0,d46_343,rural_worker,35,1,1,0,0.7,9063,True,d46_hh57,head
d46,a0,d46_395,rural_worker,22,1,1,0,0.7,27987,True,d46_hh57,partner
d205,a0,d205_326,farmer_agricultural,52,1,1,0,0.75,30460,True,d205_hh54,head
d6,a0,d6_242,middle_class,49,2,1,0,0.7,47246,True,d6_hh155,head
d6,a0,d6_440,rural_worker,16,1,0,0,0.7,31980,True,d6_hh155,partner
d3,a1,d3_157,middle_class,26,5,1,0,0.7,40232,True,d3_hh27,head
d3,a1,d3_116,middle_class,64,5,0,0,0.7,55541,True,d3_hh27,partner
d125,a1,d125_276,rural_worker,45,1,0,0,0.7,17159,True,d125_hh167,head
d125,a1,d125_178,farmer_agricultural,54,0,1,0,0.75,25059,True,d125_hh167,partner
d19,a0,d19_9,rural_worker,56,1,0,0,0.7,23638,True,d19_hh147,head
d19,a0,d19_141,rural_worker,47,1,1,0,0.7,17788,True,d19_hh147,partner
d85,a1,d85_36,middle_class,42,2,1,0,0.7,35774,True,d85_hh214,head
d85,a1,d85_432,retired,66,3,0,0,0.3,36629,True,d85_hh214,partner
d181,a1,d181_80,affluent_professional,61,3,1,0,0.6,60935,True,d181_hh225,head
d181,a1,d181_330,middle_class,60,6,0,0,0.7,45741,True,d181_hh225,partner
d49,a3,d49_165,rural_worker,48,1,1,0,0.7,35189,True,d49_hh103,head
d49,a3,d49_472,middle_class,68,3,0,3,0.7,17304,True,d49_hh103,partner
d151,a3,d151_429,working_class,64,3,1,0,0.65,27623,True,d151_hh215,head
d66,a4,d66_253,working_class,50,3,0,0,0.65,36139,True,d66_hh13,head
d66,a4,d66_233,affluent_professional,42,4,0,0,0.6,59317,True,d66_hh13,partner
d161,a1,d161_479,working_class,42,2,0,2,0.65,19943,True,d161_hh238,head
d161,a1,d161_291,working_class,55,0,1,0,0.65,20190,True,d161_hh238,partner
d120,a0,d120_363,middle_class,52,3,0,2,0.7,51237,True,d120_hh118,head
d120,a0,d120_115,retired,69,4,1,0,0.3,30499,True,d120_hh118,partner
d1,a0,d1_23,rural_worker,43,0,0,0,0.7,14066,True,d1_hh234,head
d1,a0,d1_176,working_class,50,4,1,0,0.65,23105,True,d1_hh234,partner
d167,a0,d167_70,affluent_professional,35,4,1,0,0.6,67580,True,d167_hh276,head
d167,a0,d167_403,low_income,46,0,0,0,0.5,8982,True,d167_hh276,partner
d90,a1,d90_383,farmer_agricultural,75,1,0,0,0.75,53630,True,d90_hh214,head
d90,a1,d90_142,farmer_agricultural,51,1,0,2,0.75,25217,True,d90_hh214,partner
d143,a1,d143_297,rural_worker,56,1,0,0,0.7,25413,True,d143_hh82,head
d141,a0,d141_412,retired,62,3,0,0,0.3,18866,True,d141_hh235,head
d141,a0,d141_418,farmer_agricultural,50,2,1,0,0.75,20460,True,d141_hh235,partner
d82,a3,d82_432,farmer_agricultural,62,2,1,0,0.75,42217,True,d82_hh256,head
d82,a3,d82_190,middle_class,47,5,1,0,0.7,52488,True,d82_hh256,partner
d178,a3,d178_135,farmer_agricultural,52,2,0,0,0.75,21790,True,d178_hh263,head
d178,a3,d178_388,middle_class,49,4,0,0,0.7,39650,True,d178_hh263,partner
d14,a0,d14_142,middle_class,56,2,1,0,0.7,48694,True,d14_hh205,head
d14,a0,d14_346,middle_class,43,4,0,0,0.7,34554,True,d14_hh205,partner
d190,a3,d190_11,rural_worker,44,1,1,0,0.7,11597,True,d190_hh38,head
d190,a3,d190_358,middle_class,55,5,1,0,0.7,38758,True,d190_hh38,partner
d190,a3,d190_11c0,na,5,na,0,0,0,0,True,d190_hh38,child
d190,a3,d190_470,working_class,40,2,0,0,0.65,35253,True,d190_hh176,head
d91,a3,d91_496,farmer_agricultural,46,2,1,1,0.75,21926,True,d91_hh98,head
d91,a3,d91_309,working_class,37,3,0,0,0.65,32061,True,d91_hh98,partner
d58,a4,d58_166,rural_worker,67,0,0,0,0.7,18678,True,d58_hh81,head
d58,a4,d58_178,farmer_agricultural,59,1,0,0,0.75,39871,True,d58_hh81,partner
d16,a3,d16_19,rural_worker,56,2,0,1,0.7,7162,True,d16_hh75,head
d16,a3,d16_329,farmer_agricultural,52,3,1,0,0.75,37935,True,d16_hh75,partner
d181,a1,d181_355,working_class,38,2,1,0,0.65,22334,True,d181_hh17,head
d181,a1,d181_166,working_class,33,4,0,0,0.65,29102,True,d181_hh17,partner
d181,a1,d181_355c0,na,14,na,0,0,0,0,True,d181_hh17,child
d187,a0,d187_372,retired,68,4,0,0,0.3,17603,True,d187_hh32,head
d70,a0,d70_5,student,21,6,0,0,0.05,4906,True,d70_hh172,head
d70,a0,d70_166,student,22,4,0,2,0.05,12030,True,d70_hh172,partner
d70,a0,d70_361,affluent_professional,50,5,1,0,0.6,69014,True,d70_hh172,partner
d115,a0,d115_314,middle_class,51,4,0,0,0.7,38236,True,d115_hh186,head
d30,a4,d30_237,working_class,58,1,1,0,0.65,36929,True,d30_hh44,head
d30,a4,d30_175,affluent_professional,38,5,0,2,0.6,40493,True,d30_hh44,partner
d128,a4,d128_483,rural_worker,45,2,1,0,0.7,35645,True,d128_hh180,head
d128,a4,d128_483c0,na,5,na,1,0,0,0,True,d128_hh180,child
d128,a4,d128_483c1,na,8,na,0,0,0,0,True,d128_hh180,child
d128,a4,d128_483c2,na,12,na,0,0,0,0,True,d128_hh180,child
d101,a0,d101_384,middle_class,38,4,1,0,0.7,27952,True,d101_hh182,head
d120,a0,d120_29,working_class,40,1,0,0,0.65,31037,True,d120_hh45,head
d120,a0,d120_40,rural_worker,35,1,1,0,0.7,12030,True,d120_hh45,partner
d71,a1,d71_346,middle_class,63,2,1,0,0.7,34840,True,d71_hh163,head
d71,a1,d71_17,retired,78,1,1,0,0.3,18881,True,d71_hh163,partner
d69,a3,d69_394,farmer_agricultural,41,2,1,0,0.75,20688,True,d69_hh13,head
d69,a3,d69_338,farmer_agricultural,58,2,1,0,0.75,26696,True,d69_hh13,partner
d141,a0,d141_433,retired,72,1,1,0,0.3,35423,True,d141_hh194,head
d141,a0,d141_486,working_class,38,3,0,0,0.65,34652,True,d141_hh194,partner
d29,a1,d29_239,farmer_agricultural,31,2,0,0,0.75,38074,True,d29_hh167,head
d29,a1,d29_410,farmer_agricultural,63,0,0,0,0.75,32401,True,d29_hh167,partner
d208,a3,d208_4,working_class,75,3,0,0,0.65,25360,True,d208_hh2,head
d208,a3,d208_179,working_class,49,1,1,0,0.65,27751,True,d208_hh2,partner
d55,a3,d55_208,working_class,49,2,0,0,0.65,15673,True,d55_hh226,head
d73,a0,d73_386,retired,69,3,0,0,0.3,23553,True,d73_hh84,head
d73,a0,d73_77,farmer_agricultural,71,2,0,0,0.75,6266,True,d73_hh84,partner
d148,a0,d148_236,middle_class,36,2,1,0,0.7,37750,True,d148_hh117,head
d148,a0,d148_498,working_class,33,3,1,0,0.65,28679,True,d148_hh117,partner
d11,a3,d11_186,retired,62,0,0,0,0.3,17763,True,d11_hh26,head
d77,a3,d77_218,farmer_agricultural,64,3,0,0,0.75,43010,True,d77_hh156,head
d77,a3,d77_270,farmer_agricultural,69,3,1,0,0.75,28488,True,d77_hh156,partner
d37,a1,d37_277,retired,80,1,0,0,0.3,24032,True,d37_hh159,head
d37,a1,d37_421,retired,77,1,0,1,0.3,12923,True,d37_hh159,partner
d59,a0,d59_127,middle_class,57,8,1,0,0.7,30644,True,d59_hh207,head
d59,a0,d59_79,working_class,54,1,1,0,0.65,23575,True,d59_hh207,partner
d154,a3,d154_151,working_class,46,0,1,0,0.65,23111,True,d154_hh132,head
d154,a3,d154_422,rural_worker,41,1,0,0,0.7,15719,True,d154_hh132,partner
d154,a3,d154_151c0,na,11,na,1,0,0,0,True,d154_hh132,child
d6,a0,d6_247,retired,65,1,1,0,0.3,28553,True,d6_hh77,head
d32,a3,d32_258,rural_worker,41,0,0,0,0.7,13935,True,d32_hh203,head
d32,a3,d32_341,rural_worker,44,1,0,0,0.7,30969,True,d32_hh203,partner
d135,a4,d135_323,rural_worker,37,2,1,0,0.7,25066,True,d135_hh78,head
d135,a4,d135_313,farmer_agricultural,55,2,1,0,0.75,21233,True,d135_hh78,partner
d11,a3,d11_119,retired,71,4,0,0,0.3,36707,True,d11_hh79,head
d11,a3,d11_502,rural_worker,42,1,0,0,0.7,20527,True,d11_hh79,partner
d91,a3,d91_71,middle_class,44,5,1,0,0.7,25886,True,d91_hh241,head
d203,a1,d203_272,middle_class,42,4,0,0,0.7,31888,True,d203_hh139,head
d211,a1,d211_217,young_professional,26,5,1,0,0.2,10918,True,d211_hh211,head
d211,a1,d211_506,middle_class,44,8,0,0,0.7,47802,True,d211_hh211,partner
d94,a1,d94_209,working_class,62,2,1,0,0.65,20183,True,d94_hh137,head
d94,a1,d94_187,working_class,51,4,1,2,0.65,10093,True,d94_hh137,partner
d14,a0,d14_306,middle_class,46,0,1,0,0.7,41365,True,d14_hh75,head
d114,a1,d114_316,working_class,28,2,0,0,0.65,16321,True,d114_hh12,head
d114,a1,d114_348,working_class,45,0,0,0,0.65,27059,True,d114_hh12,partner
d8,a0,d8_214,middle_class,30,5,1,0,0.7,47168,True,d8_hh149,head
d215,a3,d215_471,farmer_agricultural,36,0,0,0,0.75,29540,True,d215_hh157,head
d44,a0,d44_443,affluent_professional,46,4,0,0,0.6,32754,True,d44_hh163,head
d44,a0,d44_233,farmer_agricultural,60,1,1,0,0.75,27181,True,d44_hh163,partner
d91,a3,d91_278,rural_worker,54,2,1,0,0.7,13846,True,d91_hh79,head
d91,a3,d91_128,middle_class,54,4,0,0,0.7,48208,True,d91_hh79,partner
d169,a3,d169_280,working_class,48,0,1,0,0.65,37898,True,d169_hh247,head
d169,a3,d169_121,rural_worker,47,0,1,0,0.7,29861,True,d169_hh247,partner
d16,a3,d16_315,rural_worker,46,2,1,0,0.7,18498,True,d16_hh201,head
d16,a3,d16_113,farmer_agricultural,37,2,0,0,0.75,40076,True,d16_hh201,partner
d56,a3,d56_188,rural_worker,60,2,1,0,0.7,19091,True,d56_hh166,head
d196,a1,d196_45,middle_class,23,5,0,2,0.7,24885,True,d196_hh126,head
d75,a4,d75_365,rural_worker,37,1,0,0,0.7,24624,True,d75_hh15,head
d75,a4,d75_238,retired,68,2,0,0,0.3,8617,True,d75_hh15,partner
d139,a0,d139_184,middle_class,31,4,1,0,0.7,30352,True,d139_hh9,head
d139,a0,d139_284,retired,68,5,0,0,0.3,22996,True,d139_hh9,partner
d130,a0,d130_374,farmer_agricultural,41,2,0,0,0.75,15838,True,d130_hh177,head
d130,a0,d130_40,working_class,51,2,1,0,0.65,27667,True,d130_hh177,partner
d65,a4,d65_454,retired,70,2,0,0,0.3,7591,True,d65_hh227,head
d73,a0,d73_340,working_class,62,3,1,0,0.65,34518,True,d73_hh153,head
d22,a1,d22_334,affluent_professional,52,6,0,0,0.6,56179,True,d22_hh176,head
d22,a1,d22_412,rural_worker,48,1,1,0,0.7,8586,True,d22_hh176,partner
d65,a4,d65_426,working_class,43,3,1,0,0.65,13130,True,d65_hh75,head
d65,a4,d65_314,farmer_agricultural,53,2,1,0,0.75,12406,True,d65_hh75,partner
d39,a3,d39_205,affluent_professional,43,5,1,0,0.6,64468,True,d39_hh96,head
d39,a3,d39_431,farmer_agricultural,55,1,0,0,0.75,36404,True,d39_hh96,partner
d206,a1,d206_482,working_class,53,2,1,0,0.65,18646,True,d206_hh279,head
d206,a1,d206_413,retired,71,2,1,0,0.3,23951,True,d206_hh279,partner
d23,a3,d23_360,rural_worker,34,1,0,0,0.7,35959,True,d23_hh236,head
d23,a3,d23_190,working_class,57,4,0,0,0.65,34215,True,d23_hh236,partner
d14,a0,d14_235,middle_class,48,2,1,0,0.7,34758,True,d14_hh67,head
d14,a0,d14_483,working_class,47,4,1,0,0.65,22562,True,d14_hh67,partner
d97,a3,d97_350,middle_class,31,4,0,0,0.7,43386,True,d97_hh20,head
d97,a3,d97_304,farmer_agricultural,50,1,1,0,0.75,6891,True,d97_hh20,partner
d189,a3,d189_405,affluent_professional,39,6,0,1,0.6,59544,True,d189_hh268,head
d189,a3,d189_95,working_class,29,6,0,0,0.65,32228,True,d189_hh268,partner
d189,a3,d189_405c0,na,8,na,1,1,0,0,True,d189_hh268,child
d82,a3,d82_357,retired,71,3,0,0,0.3,11575,True,d82_hh231,head
d82,a3,d82_196,retired,78,4,1,0,0.3,45426,True,d82_hh231,partner
d131,a1,d131_423,retired,68,5,1,0,0.3,26677,True,d131_hh41,head
d131,a1,d131_169,affluent_professional,54,5,1,0,0.6,74760,True,d131_hh41,partner
d185,a1,d185_43,middle_class,61,5,1,0,0.7,38429,True,d185_hh143,head
d9,a3,d9_464,rural_worker,43,2,1,0,0.7,24243,True,d9_hh289,head
d9,a3,d9_355,retired,72,4,0,0,0.3,28620,True,d9_hh289,partner
d130,a0,d130_297,working_class,63,3,1,3,0.65,33446,True,d130_hh273,head
d35,a0,d35_347,rural_worker,58,2,1,0,0.7,23857,True,d35_hh104,head
d35,a0,d35_151,working_class,51,2,1,0,0.65,26133,True,d35_hh104,partner
d13,a2,d13_87,retired,76,1,0,0,0.3,8960,True,d13_hh239,head
d13,a2,d13_366,rural_worker,48,1,0,0,0.7,14805,True,d13_hh239,partner
d15,a0,d15_403,working_class,51,1,0,0,0.65,23704,True,d15_hh188,head
d15,a0,d15_165,middle_class,35,3,1,0,0.7,40626,True,d15_hh188,partner
d194,a0,d194_308,young_professional,28,3,0,0,0.2,38648,True,d194_hh142,head
d194,a0,d194_150,retired,83,4,0,0,0.3,10372,True,d194_hh142,partner
d194,a0,d194_308c0,na,13,na,0,0,0,0,True,d194_hh142,child
d42,a1,d42_486,rural_worker,68,1,1,0,0.7,26910,True,d42_hh263,head
d42,a1,d42_290,farmer_agricultural,42,3,1,0,0.75,17363,True,d42_hh263,partner
d129,a1,d129_415,retired,62,2,0,0,0.3,25546,True,d129_hh209,head
d152,a4,d152_389,middle_class,47,3,1,0,0.7,49787,True,d152_hh175,head
d137,a1,d137_108,farmer_agricultural,41,0,0,0,0.75,13035,True,d137_hh201,head
d137,a1,d137_297,farmer_agricultural,61,2,1,0,0.75,9957,True,d137_hh201,partner
d94,a1,d94_357,working_class,50,1,0,2,0.65,36885,True,d94_hh246,head
d94,a1,d94_357c0,na,8,na,0,2,0,0,True,d94_hh246,child
d174,a3,d174_279,working_class,48,0,0,0,0.65,33875,True,d174_hh97,head
d174,a3,d174_339,rural_worker,28,0,0,0,0.7,20848,True,d174_hh97,partner
d64,a0,d64_424,rural_worker,49,2,1,0,0.7,14959,True,d64_hh137,head
d64,a0,d64_87,affluent_professional,36,5,0,0,0.6,65719,True,d64_hh137,partner
d191,a4,d191_520,retired,81,2,0,0,0.3,33081,True,d191_hh12,head
d191,a4,d191_387,rural_worker,45,1,0,0,0.7,21323,True,d191_hh12,partner
d134,a0,d134_362,working_class,53,0,0,0,0.65,17770,True,d134_hh31,head
d196,a1,d196_283,middle_class,49,1,1,0,0.7,30385,True,d196_hh139,head
d196,a1,d196_478,middle_class,33,4,1,0,0.7,23859,True,d196_hh139,partner
d125,a1,d125_352,farmer_agricultural,55,3,1,0,0.75,29735,True,d125_hh248,head
d125,a1,d125_318,rural_worker,55,2,0,0,0.7,25914,True,d125_hh248,partner
d2,a3,d2_309,rural_worker,39,2,0,0,0.7,5710,True,d2_hh232,head
d2,a3,d2_271,retired,68,3,0,0,0.3,17067,True,d2_hh232,partner
d140,a0,d140_178,farmer_agricultural,52,1,1,0,0.75,49833,True,d140_hh195,head
d140,a0,d140_494,farmer_agricultural,58,2,1,0,0.75,5251,True,d140_hh195,partner
d141,a0,d141_321,working_class,51,0,0,0,0.65,24871,True,d141_hh209,head
d122,a1,d122_506,working_class,47,3,1,0,0.65,29866,True,d122_hh271,head
d122,a1,d122_131,rural_worker,52,2,1,0,0.7,25892,True,d122_hh271,partner
d107,a0,d107_83,rural_worker,49,3,1,0,0.7,25887,True,d107_hh103,head
d107,a0,d107_404,middle_class,37,2,1,0,0.7,53779,True,d107_hh103,partner
d193,a0,d193_306,retired,64,5,0,0,0.3,16968,True,d193_hh61,head
d193,a0,d193_347,affluent_professional,36,7,1,0,0.6,79402,True,d193_hh61,partner
d193,a0,d193_118,retired,82,2,0,0,0.3,43324,True,d193_hh61,partner
d193,a0,d193_403,retired,81,3,0,0,0.3,19145,True,d193_hh61,partner
d193,a0,d193_453,retired,84,2,1,0,0.3,32217,True,d193_hh61,partner
d157,a0,d157_433,middle_class,51,3,0,0,0.7,50749,True,d157_hh215,head
d157,a0,d157_270,middle_class,38,4,0,0,0.7,39203,True,d157_hh215,partner
d136,a1,d136_506,affluent_professional,31,8,1,0,0.6,8404,True,d136_hh32,head
d136,a1,d136_428,middle_class,55,7,1,0,0.7,30931,True,d136_hh32,partner
d134,a0,d134_369,farmer_agricultural,48,3,0,0,0.75,19860,True,d134_hh76,head
d134,a0,d134_239,farmer_agricultural,38,2,1,0,0.75,8820,True,d134_hh76,partner
d143,a1,d143_87,rural_worker,46,1,0,0,0.7,21300,True,d143_hh224,head
d3,a1,d3_322,rural_worker,43,1,1,0,0.7,20877,True,d3_hh35,head
d3,a1,d3_317,middle_class,48,5,1,0,0.7,46561,True,d3_hh35,partner
d71,a1,d71_326,rural_worker,46,3,0,0,0.7,8928,True,d71_hh146,head
d71,a1,d71_177,middle_class,40,2,0,0,0.7,42772,True,d71_hh146,partner
d20,a3,d20_134,working_class,61,1,0,0,0.65,23173,True,d20_hh44,head
d20,a3,d20_12,farmer_agricultural,39,2,1,0,0.75,28246,True,d20_hh44,partner
d126,a4,d126_346,retired,67,4,0,0,0.3,12090,True,d126_hh184,head
d174,a3,d174_248,farmer_agricultural,46,2,1,0,0.75,75319,True,d174_hh6,head
d174,a3,d174_39,rural_worker,57,2,0,0,0.7,13745,True,d174_hh6,partner
d34,a1,d34_309,retired,65,1,0,0,0.3,18738,True,d34_hh12,head
d34,a1,d34_325,rural_worker,48,1,1,0,0.7,15760,True,d34_hh12,partner
d107,a0,d107_69,retired,77,2,1,0,0.3,29041,True,d107_hh246,head
d107,a0,d107_414,working_class,60,2,0,0,0.65,29555,True,d107_hh246,partner
d27,a3,d27_193,working_class,56,2,1,0,0.65,21265,True,d27_hh269,head
d27,a3,d27_288,retired,77,4,0,0,0.3,28632,True,d27_hh269,partner
d56,a3,d56_280,farmer_agricultural,65,0,1,0,0.75,7688,True,d56_hh177,head
d56,a3,d56_453,working_class,45,1,1,0,0.65,34893,True,d56_hh177,partner
d33,a3,d33_210,rural_worker,19,1,1,0,0.7,19281,True,d33_hh64,head
d33,a3,d33_86,retired,71,2,0,0,0.3,6591,True,d33_hh64,partner
d150,a3,d150_147,retired,67,5,1,0,0.3,4978,True,d150_hh168,head
d150,a3,d150_372,working_class,47,2,0,0,0.65,28415,True,d150_hh168,partner
d156,a0,d156_377,working_class,52,0,0,0,0.65,21729,True,d156_hh153,head
d156,a0,d156_13,working_class,39,2,0,1,0.65,34974,True,d156_hh153,partner
d103,a3,d103_500,affluent_professional,42,6,1,0,0.6,55308,True,d103_hh192,head
d103,a3,d103_205,middle_class,49,6,1,0,0.7,47222,True,d103_hh192,partner
d171,a3,d171_52,affluent_professional,44,6,1,0,0.6,60746,True,d171_hh189,head
d171,a3,d171_169,rural_worker,40,3,1,0,0.7,15388,True,d171_hh189,partner
d73,a0,d73_134,middle_class,53,2,1,0,0.7,45363,True,d73_hh33,head
d73,a0,d73_334,farmer_agricultural,49,1,0,0,0.75,65174,True,d73_hh33,partner
d176,a1,d176_276,middle_class,44,2,1,0,0.7,29309,True,d176_hh194,head
d91,a3,d91_264,farmer_agricultural,47,1,0,0,0.75,35579,True,d91_hh113,head
d91,a3,d91_454,working_class,43,4,1,0,0.65,34542,True,d91_hh113,partner
d191,a4,d191_338,middle_class,48,6,1,0,0.7,32562,True,d191_hh30,head
d191,a4,d191_279,middle_class,34,3,1,0,0.7,47164,True,d191_hh30,partner
d191,a4,d191_338c0,na,3,na,0,0,0,0,True,d191_hh30,child
d131,a1,d131_460,farmer_agricultural,71,2,0,0,0.75,35882,True,d131_hh204,head
d131,a1,d131_130,rural_worker,45,2,0,0,0.7,13927,True,d131_hh204,partner
d32,a3,d32_206,rural_worker,46,3,0,0,0.7,28279,True,d32_hh101,head
d32,a3,d32_42,retired,73,2,1,0,0.3,32867,True,d32_hh101,partner
d11,a3,d11_141,farmer_agricultural,34,2,1,0,0.75,10661,True,d11_hh132,head
d11,a3,d11_195,retired,60,5,1,0,0.3,9508,True,d11_hh132,partner
d170,a4,d170_149,working_class,62,2,1,0,0.65,35660,True,d170_hh273,head
d170,a4,d170_424,rural_worker,59,2,1,0,0.7,17290,True,d170_hh273,partner
d131,a1,d131_383,farmer_agricultural,61,2,1,0,0.75,6570,True,d131_hh212,head
d131,a1,d131_270,working_class,53,0,1,0,0.65,41730,True,d131_hh212,partner
d111,a4,d111_385,middle_class,50,7,1,0,0.7,41289,True,d111_hh206,head
d111,a4,d111_8,working_class,57,2,0,2,0.65,28531,True,d111_hh206,partner
d91,a3,d91_406,working_class,56,3,0,0,0.65,26940,True,d91_hh32,head
d91,a3,d91_223,working_class,26,2,1,0,0.65,31554,True,d91_hh32,partner
d187,a0,d187_150,middle_class,45,4,0,0,0.7,21755,True,d187_hh30,head
d187,a0,d187_488,retired,74,0,0,0,0.3,36358,True,d187_hh30,partner
d121,a0,d121_54,working_class,44,1,0,0,0.65,22385,True,d121_hh170,head
d60,a1,d60_61,middle_class,30,5,0,0,0.7,48521,True,d60_hh191,head
d60,a1,d60_269,affluent_professional,40,4,1,0,0.6,35771,True,d60_hh191,partner
d153,a0,d153_225,young_professional,34,4,0,0,0.2,25020,True,d153_hh100,head
d153,a0,d153_124,retired,65,0,0,0,0.3,5828,True,d153_hh100,partner
d134,a0,d134_340,middle_class,55,4,1,1,0.7,36140,True,d134_hh156,head
d134,a0,d134_414,rural_worker,58,3,0,0,0.7,8847,True,d134_hh166,head
d134,a0,d134_34,rural_worker,55,1,1,0,0.7,20572,True,d134_hh166,partner
d167,a0,d167_211,young_professional,29,4,1,0,0.2,41046,True,d167_hh70,head
d196,a1,d196_244,working_class,50,2,0,0,0.65,28130,True,d196_hh197,head
d196,a1,d196_474,middle_class,58,4,0,0,0.7,50041,True,d196_hh197,partner
d71,a1,d71_294,working_class,51,3,1,0,0.65,38471,True,d71_hh245,head
d71,a1,d71_91,middle_class,49,6,1,2,0.7,25438,True,d71_hh245,partner
d142,a0,d142_7,middle_class,35,5,1,2,0.7,55601,True,d142_hh106,head
d142,a0,d142_7c0,na,4,na,1,2,0,0,True,d142_hh106,child
d99,a4,d99_192,farmer_agricultural,34,1,0,0,0.75,43326,True,d99_hh230,head
d99,a4,d99_34,farmer_agricultural,45,1,0,0,0.75,14101,True,d99_hh230,partner
d124,a3,d124_174,working_class,47,2,1,0,0.65,21670,True,d124_hh118,head
d124,a3,d124_175,retired,69,2,0,0,0.3,25457,True,d124_hh118,partner
d202,a0,d202_71,rural_worker,40,3,1,0,0.7,17856,True,d202_hh17,head
d202,a0,d202_72,rural_worker,49,0,0,0,0.7,18604,True,d202_hh17,partner
d202,a0,d202_71c0,na,11,na,1,0,0,0,True,d202_hh17,child
d202,a0,d202_307,retired,68,2,0,0,0.3,31487,True,d202_hh222,head
d215,a3,d215_323,working_class,50,3,1,0,0.65,35503,True,d215_hh82,head
d128,a4,d128_534,retired,67,5,0,0,0.3,25034,True,d128_hh297,head
d185,a1,d185_10,middle_class,37,3,0,0,0.7,35813,True,d185_hh57,head
d185,a1,d185_156,middle_class,49,5,1,3,0.7,26715,True,d185_hh57,partner
d204,a3,d204_120,working_class,75,3,0,2,0.65,23917,True,d204_hh231,head
d148,a0,d148_73,young_professional,30,7,1,0,0.2,23044,True,d148_hh104,head
d148,a0,d148_345,middle_class,58,1,0,0,0.7,50128,True,d148_hh104,partner
d198,a1,d198_149,farmer_agricultural,47,1,1,0,0.75,56017,True,d198_hh78,head
d198,a1,d198_70,rural_worker,49,1,0,0,0.7,21889,True,d198_hh78,partner
d160,a1,d160_397,farmer_agricultural,33,2,1,0,0.75,29771,True,d160_hh104,head
d160,a1,d160_496,middle_class,58,4,0,0,0.7,35627,True,d160_hh104,partner
d180,a4,d180_396,working_class,87,4,1,0,0.65,28656,True,d180_hh254,head
