hh_id,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d1446_hh269,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d43_hh157,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d824_hh99,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1153_hh239,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d2036_hh269,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2158_hh246,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0
d3696_hh78,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3250_hh273,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d310_hh6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d3701_hh66,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2089_hh113,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d2949_hh158,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d3533_hh287,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d813_hh273,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d1397_hh97,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2311_hh92,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d677_hh158,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d3196_hh18,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
d1034_hh298,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d1838_hh56,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d705_hh74,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2166_hh31,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1
d3651_hh217,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
d507_hh23,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d187_hh2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1179_hh272,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d213_hh300,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d600_hh98,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d445_hh244,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3717_hh68,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1670_hh31,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d3065_hh67,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d2710_hh260,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
d2257_hh158,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d3058_hh50,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d1028_hh66,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
d933_hh226,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d5_hh244,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3423_hh135,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d1738_hh196,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1861_hh150,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2629_hh20,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d3749_hh233,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3112_hh196,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d817_hh67,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0
d3441_hh67,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d2558_hh269,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2240_hh2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d448_hh34,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d3458_hh12,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d959_hh230,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
d1184_hh249,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d3347_hh157,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1332_hh70,1,0,0,0,0,4,2,1,0,1,0,0,0,0,3,1
d3798_hh199,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1176_hh37,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d774_hh152,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d3395_hh207,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d3041_hh47,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
d846_hh89,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d613_hh259,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0
d2576_hh101,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1281_hh129,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d3082_hh182,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d624_hh107,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d3487_hh109,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d550_hh264,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1397_hh42,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3355_hh150,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d1711_hh206,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d152_hh64,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2073_hh147,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d2694_hh178,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d489_hh68,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2504_hh51,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
d1977_hh267,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d699_hh175,0,1,0,0,0,4,0,0,1,1,0,2,1,3,0,0
d1330_hh153,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d765_hh171,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d1479_hh284,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1
d2910_hh38,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2773_hh178,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3308_hh224,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d2741_hh30,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
d2471_hh236,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d404_hh105,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d2000_hh144,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d1807_hh81,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
d3753_hh204,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
d3687_hh308,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1814_hh259,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3124_hh85,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d3825_hh285,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d322_hh95,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2292_hh245,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d225_hh157,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d3513_hh93,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3488_hh110,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3837_hh168,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d397_hh172,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d601_hh113,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1163_hh131,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d3326_hh56,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
d1398_hh54,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d651_hh277,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2103_hh79,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0
d2714_hh55,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3517_hh262,1,0,0,0,0,4,0,2,2,0,0,0,0,1,3,0
d2197_hh147,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d473_hh75,1,0,0,0,0,4,0,2,2,0,0,0,0,0,4,0
d2229_hh14,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d2459_hh285,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d1448_hh79,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d1881_hh194,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1778_hh134,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d3350_hh110,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1725_hh227,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
d651_hh19,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d3373_hh253,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d553_hh28,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d350_hh225,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1914_hh203,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d416_hh257,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3396_hh242,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1121_hh120,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d3628_hh195,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d585_hh66,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2583_hh215,1,0,0,0,0,5,3,0,2,0,0,0,0,1,3,1
d3129_hh44,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d2967_hh58,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d871_hh61,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d2816_hh9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2090_hh215,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d1077_hh56,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1523_hh249,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d184_hh180,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2934_hh245,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0
d2853_hh128,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d3028_hh65,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2423_hh90,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
d2853_hh90,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d697_hh192,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2820_hh125,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d3405_hh231,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d3185_hh220,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d859_hh217,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d321_hh152,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
d2376_hh191,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2899_hh60,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d211_hh231,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d449_hh82,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d1749_hh214,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2493_hh257,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
d754_hh193,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d2216_hh21,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d3617_hh296,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2557_hh164,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d3428_hh132,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
d2238_hh163,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d2996_hh193,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d3465_hh96,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2680_hh230,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d2852_hh134,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d766_hh12,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d750_hh199,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2133_hh103,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1486_hh129,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d47_hh111,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d2464_hh82,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d148_hh4,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1509_hh267,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d732_hh179,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2507_hh79,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1373_hh174,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0
d3467_hh142,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d596_hh61,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
d1309_hh238,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d816_hh184,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d907_hh53,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d2313_hh64,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d792_hh101,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0
d3746_hh167,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2250_hh26,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d374_hh170,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2100_hh59,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d298_hh40,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d674_hh229,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d2841_hh182,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3007_hh207,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
d3858_hh29,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d890_hh210,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1598_hh87,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1270_hh88,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d2423_hh155,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d450_hh183,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d3810_hh5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1878_hh288,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2301_hh179,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
d1840_hh149,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2365_hh107,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1916_hh163,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d3812_hh154,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0
d189_hh279,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2161_hh212,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d2147_hh177,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2
d524_hh34,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d797_hh146,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
d231_hh180,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d1855_hh255,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0
d1952_hh185,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
d7_hh267,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1875_hh35,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2042_hh155,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d3518_hh128,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1811_hh21,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d726_hh46,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d3015_hh190,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d19_hh138,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
d3067_hh273,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d2411_hh270,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d3652_hh256,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d2353_hh75,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d3855_hh254,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
d1923_hh239,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0
d816_hh140,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2973_hh234,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d1075_hh248,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3136_hh120,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3182_hh191,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d2408_hh215,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d2261_hh249,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3289_hh6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d2511_hh107,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
d2090_hh97,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d2146_hh120,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d90_hh202,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d2078_hh231,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d1264_hh106,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d2428_hh140,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d431_hh205,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
d1277_hh267,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d677_hh65,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
d2358_hh251,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3153_hh115,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d2163_hh195,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3639_hh95,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0
d2217_hh284,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d137_hh223,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d3107_hh26,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d663_hh33,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1503_hh40,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2304_hh53,1,0,0,0,1,0,2,1,0,0,0,0,0,1,2,0
d768_hh239,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d2758_hh300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d132_hh8,1,0,0,0,0,4,0,1,1,2,0,0,0,0,4,0
d2879_hh127,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d2421_hh136,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d1720_hh180,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d2333_hh34,1,0,0,0,1,0,1,1,0,1,0,0,0,0,3,0
d2172_hh106,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2691_hh281,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d422_hh39,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d294_hh18,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d3581_hh189,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d3041_hh152,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3293_hh104,1,0,0,0,0,5,2,0,1,1,1,0,0,1,4,0
d199_hh132,1,0,0,0,0,4,1,1,0,1,0,1,0,0,3,1
d1003_hh118,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1235_hh37,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d817_hh164,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1829_hh121,1,0,0,0,0,4,0,1,2,0,1,0,1,1,2,0
d2848_hh21,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d507_hh147,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d3733_hh181,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d2319_hh104,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d661_hh155,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1187_hh189,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2759_hh57,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d1791_hh131,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2509_hh126,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d52_hh104,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d909_hh20,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d2981_hh35,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1004_hh42,0,1,0,0,0,5,0,0,1,2,1,1,0,3,1,1
d3544_hh197,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d3374_hh183,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
d339_hh157,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
d2947_hh252,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d1775_hh241,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1524_hh31,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
d1014_hh248,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d837_hh29,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
d314_hh217,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2446_hh262,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
d2439_hh44,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2402_hh213,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
d3221_hh228,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2749_hh69,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d3575_hh271,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d877_hh14,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d411_hh42,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
d1478_hh42,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3753_hh73,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d876_hh108,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1797_hh217,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d3035_hh231,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0
d1393_hh175,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1131_hh65,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d3330_hh227,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d2034_hh192,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1380_hh46,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d1235_hh264,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d947_hh129,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
d1475_hh240,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d2_hh229,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d2796_hh83,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1
d1404_hh13,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1548_hh30,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d1816_hh71,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
d892_hh113,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
d512_hh31,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d991_hh118,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0
d3553_hh164,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d3453_hh268,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d890_hh115,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0
d261_hh166,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d663_hh138,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
d1276_hh170,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d1787_hh178,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2096_hh19,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d1673_hh222,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d3127_hh56,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d3282_hh258,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d3390_hh99,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d3040_hh59,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d344_hh181,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
d3770_hh176,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0
d3575_hh0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d241_hh192,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d1647_hh32,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2126_hh262,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d1054_hh63,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
d3428_hh222,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d344_hh53,1,0,0,0,0,5,0,1,2,2,0,0,0,1,3,1
d773_hh68,0,1,0,0,1,0,0,0,0,0,1,2,0,3,0,0
d2673_hh230,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1295_hh162,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2787_hh169,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d3521_hh87,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
