geography_code,variable,synth_fraction,constraint_fraction
d1011,edu_non,0.045368620037807186,0.045283018867924525
d1011,edu_low,0.23440453686200377,0.2339622641509434
d1011,edu_middle,0.6408317580340265,0.6415094339622641
d1011,edu_high,0.07939508506616257,0.07924528301886792
d1015,location_urban,1,1
d1015,location_rural,0,0
d1015,hh_size1,0.3901734104046243,0.38439306358381503
d1015,hh_size2,0.523121387283237,0.5289017341040463
d1015,hh_size3,0.008670520231213872,0.008670520231213872
d1015,hh_size4,0.07803468208092486,0.07803468208092486
d1015,m_0_to_30,0.05628517823639775,0.056074766355140186
d1015,f_0_to_30,0.058161350844277676,0.05794392523364486
d1015,m_30_to_60,0.31894934333958724,0.3177570093457944
d1015,f_30_to_60,0.3714821763602251,0.37383177570093457
d1015,m_gt_60,0.11444652908067542,0.11401869158878504
d1015,f_gt_60,0.08067542213883677,0.08037383177570094
d1015,edu_non,0.11819887429643527,0.11775700934579439
d1015,edu_low,0.4202626641651032,0.43177570093457945
d1015,edu_middle,0.4165103189493433,0.405607476635514
d1015,edu_high,0.0450281425891182,0.044859813084112146
d1014,location_urban,1,1
d1014,location_rural,0,0
d1014,hh_size1,0.26331360946745563,0.26253687315634217
d1014,hh_size2,0.4230769230769231,0.41887905604719766
d1014,hh_size3,0.03254437869822485,0.032448377581120944
d1014,hh_size4,0.28106508875739644,0.2861356932153392
d1014,m_0_to_30,0.14910536779324055,0.14910536779324055
d1014,f_0_to_30,0.11928429423459244,0.11928429423459244
d1014,m_30_to_60,0.3260437375745527,0.3260437375745527
d1014,f_30_to_60,0.30417495029821073,0.30417495029821073
d1014,m_gt_60,0.0636182902584493,0.0636182902584493
d1014,f_gt_60,0.03777335984095427,0.03777335984095427
d1014,edu_non,0.04970178926441352,0.04970178926441352
d1014,edu_low,0.22465208747514911,0.22465208747514911
d1014,edu_middle,0.6242544731610338,0.6242544731610338
d1014,edu_high,0.10139165009940358,0.10139165009940358
d1007,location_urban,1,1
d1007,location_rural,0,0
d1007,hh_size1,0.33860759493670883,0.33544303797468356
d1007,hh_size2,0.4462025316455696,0.4462025316455696
d1007,hh_size3,0.02531645569620253,0.02531645569620253
d1007,hh_size4,0.189873417721519,0.1930379746835443
d1007,m_0_to_30,0.14587737843551796,0.14587737843551796
d1007,f_0_to_30,0.14587737843551796,0.14587737843551796
d1007,m_30_to_60,0.28118393234672306,0.28118393234672306
d1007,f_30_to_60,0.3128964059196617,0.3128964059196617
d1007,m_gt_60,0.05708245243128964,0.05708245243128964
d1007,f_gt_60,0.05708245243128964,0.05708245243128964
d1007,edu_non,0.0613107822410148,0.0613107822410148
d1007,edu_low,0.25158562367864695,0.25158562367864695
d1007,edu_middle,0.5898520084566596,0.5898520084566596
d1007,edu_high,0.09725158562367865,0.09725158562367865
d1009,location_urban,1,1
d1009,location_rural,0,0
d1009,hh_size1,0.26785714285714285,0.26865671641791045
d1009,hh_size2,0.49107142857142855,0.4925373134328358
d1009,hh_size3,0.02976190476190476,0.029850746268656716
d1009,hh_size4,0.2113095238095238,0.208955223880597
d1009,m_0_to_30,0.1381957773512476,0.13846153846153847
d1009,f_0_to_30,0.15547024952015356,0.15576923076923077
d1009,m_30_to_60,0.33013435700575816,0.32884615384615384
d1009,f_30_to_60,0.28982725527831094,0.2903846153846154
d1009,m_gt_60,0.03262955854126679,0.032692307692307694
d1009,f_gt_60,0.053742802303262956,0.05384615384615385
d1009,edu_non,0.0710172744721689,0.07115384615384615
d1009,edu_low,0.22648752399232247,0.22692307692307692
d1009,edu_middle,0.6084452975047985,0.6076923076923076
d1009,edu_high,0.09404990403071017,0.09423076923076923
d1044,location_urban,1,1
d1044,location_rural,0,0
d1044,hh_size1,0.10555555555555556,0.10497237569060773
d1044,hh_size2,0.20555555555555555,0.20718232044198895
d1044,hh_size3,0.06944444444444445,0.06906077348066299
d1044,hh_size4,0.6194444444444445,0.6187845303867403
d1044,m_0_to_30,0.26239669421487605,0.26283367556468173
d1044,f_0_to_30,0.24173553719008264,0.24229979466119098
d1044,m_30_to_60,0.19008264462809918,0.188911704312115
d1044,f_30_to_60,0.18801652892561985,0.188911704312115
d1044,m_gt_60,0.049586776859504134,0.049281314168377825
d1044,f_gt_60,0.06818181818181818,0.06776180698151951
d1044,edu_non,0.022727272727272728,0.022587268993839837
d1044,edu_low,0.09917355371900827,0.09856262833675565
d1044,edu_middle,0.737603305785124,0.7392197125256673
d1044,edu_high,0.14049586776859505,0.13963039014373715
d1027,location_urban,1,1
d1027,location_rural,0,0
d1027,hh_size1,0.41875,0.4200626959247649
d1027,hh_size2,0.559375,0.5611285266457681
d1027,hh_size3,0.00625,0.006269592476489028
d1027,hh_size4,0.015625,0.012539184952978056
d1027,m_0_to_30,0.055666003976143144,0.055776892430278883
d1027,f_0_to_30,0.06759443339960239,0.06772908366533864
d1027,m_30_to_60,0.31610337972166996,0.31673306772908366
d1027,f_30_to_60,0.3320079522862823,0.33067729083665337
d1027,m_gt_60,0.10337972166998012,0.10358565737051793
d1027,f_gt_60,0.12524850894632206,0.1254980079681275
d1027,edu_non,0.1411530815109344,0.14143426294820718
d1027,edu_low,0.40159045725646125,0.40239043824701193
d1027,edu_middle,0.43737574552683894,0.4362549800796813
d1027,edu_high,0.019880715705765408,0.0199203187250996
d1041,location_urban,1,1
d1041,location_rural,0,0
d1041,hh_size1,0.4444444444444444,0.44744744744744747
d1041,hh_size2,0.5105105105105106,0.5075075075075075
d1041,hh_size3,0.006006006006006006,0.006006006006006006
d1041,hh_size4,0.03903903903903904,0.03903903903903904
d1041,m_0_to_30,0.07495069033530571,0.07509881422924901
d1041,f_0_to_30,0.07297830374753451,0.07312252964426877
d1041,m_30_to_60,0.30177514792899407,0.2964426877470356
d1041,f_30_to_60,0.3175542406311637,0.3201581027667984
d1041,m_gt_60,0.13609467455621302,0.1383399209486166
d1041,f_gt_60,0.09664694280078895,0.09683794466403162
d1041,edu_non,0.14201183431952663,0.14031620553359683
d1041,edu_low,0.3767258382642998,0.39723320158102765
d1041,edu_middle,0.44970414201183434,0.4308300395256917
d1041,edu_high,0.03155818540433925,0.03162055335968379
d1050,location_urban,0,0
d1050,location_rural,1,1
d1050,hh_size1,0.3174061433447099,0.3174061433447099
d1050,hh_size2,0.6552901023890785,0.6552901023890785
d1050,hh_size3,0,0
d1050,hh_size4,0.027303754266211604,0.027303754266211604
d1050,m_0_to_30,0.016494845360824743,0.016494845360824743
d1050,f_0_to_30,0.026804123711340205,0.026804123711340205
d1050,m_30_to_60,0.3525773195876289,0.354639175257732
d1050,f_30_to_60,0.3030927835051546,0.30103092783505153
d1050,m_gt_60,0.13402061855670103,0.1360824742268041
d1050,f_gt_60,0.1670103092783505,0.16494845360824742
d1050,edu_non,0.07010309278350516,0.07010309278350516
d1050,edu_low,0.38144329896907214,0.38144329896907214
d1050,edu_middle,0.49896907216494846,0.49896907216494846
d1050,edu_high,0.049484536082474224,0.049484536082474224
d1047,location_urban,0,0
d1047,location_rural,1,1
d1047,hh_size1,0.27335640138408307,0.27335640138408307
d1047,hh_size2,0.6885813148788927,0.6885813148788927
d1047,hh_size3,0.006920415224913495,0.006920415224913495
d1047,hh_size4,0.031141868512110725,0.031141868512110725
d1047,m_0_to_30,0.032520325203252036,0.032520325203252036
d1047,f_0_to_30,0.032520325203252036,0.032520325203252036
d1047,m_30_to_60,0.34146341463414637,0.34146341463414637
d1047,f_30_to_60,0.3353658536585366,0.33739837398373984
d1047,m_gt_60,0.13008130081300814,0.13008130081300814
d1047,f_gt_60,0.12804878048780488,0.12601626016260162
d1047,edu_non,0.054878048780487805,0.054878048780487805
d1047,edu_low,0.3983739837398374,0.3943089430894309
d1047,edu_middle,0.5101626016260162,0.5142276422764228
d1047,edu_high,0.036585365853658534,0.036585365853658534
d1016,location_urban,0,0
d1016,location_rural,1,1
d1016,hh_size1,0.20279720279720279,0.20422535211267606
d1016,hh_size2,0.6923076923076923,0.6936619718309859
d1016,hh_size3,0.013986013986013986,0.014084507042253521
d1016,hh_size4,0.09090909090909091,0.0880281690140845
d1016,m_0_to_30,0.026422764227642278,0.026584867075664622
d1016,f_0_to_30,0.02032520325203252,0.02044989775051125
d1016,m_30_to_60,0.34146341463414637,0.3394683026584867
d1016,f_30_to_60,0.3231707317073171,0.3231083844580777
d1016,m_gt_60,0.1524390243902439,0.15337423312883436
d1016,f_gt_60,0.13617886178861788,0.13701431492842536
d1016,edu_non,0.10975609756097561,0.11042944785276074
d1016,edu_low,0.5264227642276422,0.5255623721881391
d1016,edu_middle,0.34146341463414637,0.34151329243353784
d1016,edu_high,0.022357723577235773,0.022494887525562373
d1038,location_urban,1,1
d1038,location_rural,0,0
d1038,hh_size1,0.3047091412742382,0.30362116991643456
d1038,hh_size2,0.48753462603878117,0.49025069637883006
d1038,hh_size3,0.008310249307479225,0.008356545961002786
d1038,hh_size4,0.1994459833795014,0.1977715877437326
d1038,m_0_to_30,0.11233885819521179,0.11275415896487985
d1038,f_0_to_30,0.10865561694290976,0.10905730129390019
d1038,m_30_to_60,0.30755064456721914,0.3049907578558225
d1038,f_30_to_60,0.3443830570902394,0.3456561922365989
d1038,m_gt_60,0.06629834254143646,0.066543438077634
d1038,f_gt_60,0.06077348066298342,0.06099815157116451
d1038,edu_non,0.07366482504604052,0.07393715341959335
d1038,edu_low,0.2523020257826888,0.2532347504621072
d1038,edu_middle,0.574585635359116,0.5730129390018485
d1038,edu_high,0.09944751381215469,0.09981515711645102
d983,location_urban,1,1
d983,location_rural,0,0
d983,hh_size1,0.3226837060702875,0.3238095238095238
d983,hh_size2,0.4984025559105431,0.49523809523809526
d983,hh_size3,0.051118210862619806,0.050793650793650794
d983,hh_size4,0.12779552715654952,0.13015873015873017
d983,m_0_to_30,0.12375249500998003,0.12326043737574553
d983,f_0_to_30,0.11976047904191617,0.11928429423459244
d983,m_30_to_60,0.313373253493014,0.31411530815109345
d983,f_30_to_60,0.3333333333333333,0.33399602385685884
d983,m_gt_60,0.05788423153692615,0.05765407554671968
d983,f_gt_60,0.05189620758483034,0.05168986083499006
d983,edu_non,0.05588822355289421,0.055666003976143144
d983,edu_low,0.2315369261477046,0.23061630218687873
d983,edu_middle,0.6307385229540918,0.6322067594433399
d983,edu_high,0.08183632734530938,0.08151093439363817
d1035,location_urban,0,0
d1035,location_rural,1,1
d1035,hh_size1,0.23208191126279865,0.2305084745762712
d1035,hh_size2,0.6860068259385665,0.6813559322033899
d1035,hh_size3,0.0034129692832764505,0.003389830508474576
d1035,hh_size4,0.07849829351535836,0.0847457627118644
d1035,m_0_to_30,0.016129032258064516,0.01606425702811245
d1035,f_0_to_30,0.02217741935483871,0.02208835341365462
d1035,m_30_to_60,0.36693548387096775,0.3674698795180723
d1035,f_30_to_60,0.3649193548387097,0.3654618473895582
d1035,m_gt_60,0.10887096774193548,0.10843373493975904
d1035,f_gt_60,0.12096774193548387,0.12048192771084337
d1035,edu_non,0.07258064516129033,0.07228915662650602
d1035,edu_low,0.37298387096774194,0.37349397590361444
d1035,edu_middle,0.5060483870967742,0.5060240963855421
d1035,edu_high,0.04838709677419355,0.04819277108433735
d1017,location_urban,0,0
d1017,location_rural,1,1
d1017,hh_size1,0.22413793103448276,0.22413793103448276
d1017,hh_size2,0.6517241379310345,0.6517241379310345
d1017,hh_size3,0.017241379310344827,0.017241379310344827
d1017,hh_size4,0.10689655172413794,0.10689655172413794
d1017,m_0_to_30,0.02044989775051125,0.02044989775051125
d1017,f_0_to_30,0.016359918200409,0.016359918200409
d1017,m_30_to_60,0.37423312883435583,0.37627811860940696
d1017,f_30_to_60,0.2903885480572597,0.2883435582822086
d1017,m_gt_60,0.15132924335378323,0.15132924335378323
d1017,f_gt_60,0.147239263803681,0.147239263803681
d1017,edu_non,0.1165644171779141,0.1165644171779141
d1017,edu_low,0.5153374233128835,0.5153374233128835
d1017,edu_middle,0.3558282208588957,0.3558282208588957
d1017,edu_high,0.012269938650306749,0.012269938650306749
d1049,location_urban,1,1
d1049,location_rural,0,0
d1049,hh_size1,0.1407185628742515,0.14029850746268657
d1049,hh_size2,0.23053892215568864,0.22686567164179106
d1049,hh_size3,0.08982035928143713,0.08955223880597014
d1049,hh_size4,0.5389221556886228,0.5432835820895522
d1049,m_0_to_30,0.2653927813163482,0.267515923566879
d1049,f_0_to_30,0.24416135881104034,0.24628450106157113
d1049,m_30_to_60,0.20169851380042464,0.19957537154989385
d1049,f_30_to_60,0.18046709129511676,0.17834394904458598
d1049,m_gt_60,0.06157112526539278,0.06157112526539278
d1049,f_gt_60,0.04670912951167728,0.04670912951167728
d1049,edu_non,0.02335456475583864,0.02335456475583864
d1049,edu_low,0.09978768577494693,0.09978768577494693
d1049,edu_middle,0.7112526539278131,0.7112526539278131
d1049,edu_high,0.16560509554140126,0.16560509554140126
d1029,location_urban,1,1
d1029,location_rural,0,0
d1029,hh_size1,0.4218289085545723,0.42433234421364985
d1029,hh_size2,0.49852507374631266,0.5014836795252225
d1029,hh_size3,0.0029498525073746312,0.002967359050445104
d1029,hh_size4,0.07669616519174041,0.0712166172106825
d1029,m_0_to_30,0.03725490196078431,0.03740157480314961
d1029,f_0_to_30,0.07450980392156863,0.07480314960629922
d1029,m_30_to_60,0.34509803921568627,0.34448818897637795
d1029,f_30_to_60,0.3254901960784314,0.3248031496062992
d1029,m_gt_60,0.10784313725490197,0.10826771653543307
d1029,f_gt_60,0.10980392156862745,0.11023622047244094
d1029,edu_non,0.14705882352941177,0.14763779527559054
d1029,edu_low,0.3784313725490196,0.38779527559055116
d1029,edu_middle,0.44313725490196076,0.4330708661417323
d1029,edu_high,0.03137254901960784,0.031496062992125984
d1022,location_urban,1,1
d1022,location_rural,0,0
d1022,hh_size1,0.24126984126984127,0.23961661341853036
d1022,hh_size2,0.49206349206349204,0.4952076677316294
d1022,hh_size3,0.03492063492063492,0.03514376996805112
d1022,hh_size4,0.23174603174603176,0.23003194888178913
d1022,m_0_to_30,0.17276422764227642,0.17346938775510204
d1022,f_0_to_30,0.13414634146341464,0.1346938775510204
d1022,m_30_to_60,0.3556910569105691,0.3551020408163265
d1022,f_30_to_60,0.25609756097560976,0.25510204081632654
d1022,m_gt_60,0.03048780487804878,0.030612244897959183
d1022,f_gt_60,0.0508130081300813,0.05102040816326531
d1022,edu_non,0.06504065040650407,0.0653061224489796
d1022,edu_low,0.23983739837398374,0.24081632653061225
d1022,edu_middle,0.5955284552845529,0.5938775510204082
d1022,edu_high,0.09959349593495935,0.1
d1043,location_urban,1,1
d1043,location_rural,0,0
d1043,hh_size1,0.2403560830860534,0.24260355029585798
d1043,hh_size2,0.3649851632047478,0.3668639053254438
d1043,hh_size3,0.04451038575667656,0.04437869822485207
d1043,hh_size4,0.35014836795252224,0.34615384615384615
d1043,m_0_to_30,0.16122448979591836,0.16056910569105692
d1043,f_0_to_30,0.19795918367346937,0.19715447154471544
d1043,m_30_to_60,0.2571428571428571,0.258130081300813
d1043,f_30_to_60,0.2979591836734694,0.29878048780487804
d1043,m_gt_60,0.036734693877551024,0.036585365853658534
d1043,f_gt_60,0.04897959183673469,0.04878048780487805
d1043,edu_non,0.053061224489795916,0.052845528455284556
d1043,edu_low,0.13673469387755102,0.13617886178861788
d1043,edu_middle,0.6571428571428571,0.6585365853658537
d1043,edu_high,0.15306122448979592,0.1524390243902439
d1042,location_urban,0,0
d1042,location_rural,1,1
d1042,hh_size1,0.22340425531914893,0.22340425531914893
d1042,hh_size2,0.6524822695035462,0.6524822695035462
d1042,hh_size3,0.02127659574468085,0.02127659574468085
d1042,hh_size4,0.10283687943262411,0.10283687943262411
d1042,m_0_to_30,0.029288702928870293,0.029288702928870293
d1042,f_0_to_30,0.027196652719665274,0.027196652719665274
d1042,m_30_to_60,0.3200836820083682,0.3200836820083682
d1042,f_30_to_60,0.3075313807531381,0.3075313807531381
d1042,m_gt_60,0.1506276150627615,0.1506276150627615
d1042,f_gt_60,0.16527196652719664,0.16527196652719664
d1042,edu_non,0.12761506276150628,0.12761506276150628
d1042,edu_low,0.5313807531380753,0.5313807531380753
d1042,edu_middle,0.3158995815899582,0.3158995815899582
d1042,edu_high,0.02510460251046025,0.02510460251046025
d1052,location_urban,1,1
d1052,location_rural,0,0
d1052,hh_size1,0.3223684210526316,0.32131147540983607
d1052,hh_size2,0.5164473684210527,0.5147540983606558
d1052,hh_size3,0.03289473684210526,0.03278688524590164
d1052,hh_size4,0.12828947368421054,0.13114754098360656
d1052,m_0_to_30,0.13305613305613306,0.13278008298755187
d1052,f_0_to_30,0.13305613305613306,0.13278008298755187
d1052,m_30_to_60,0.2993762993762994,0.2987551867219917
d1052,f_30_to_60,0.31185031185031187,0.3132780082987552
d1052,m_gt_60,0.060291060291060294,0.06016597510373444
d1052,f_gt_60,0.062370062370062374,0.06224066390041494
d1052,edu_non,0.07068607068607069,0.07053941908713693
d1052,edu_low,0.22661122661122662,0.22614107883817428
d1052,edu_middle,0.5966735966735967,0.5975103734439834
d1052,edu_high,0.10602910602910603,0.10580912863070539
d1045,location_urban,0,0
d1045,location_rural,1,1
d1045,hh_size1,0.20422535211267606,0.20422535211267606
d1045,hh_size2,0.6830985915492958,0.6795774647887324
d1045,hh_size3,0.028169014084507043,0.028169014084507043
d1045,hh_size4,0.08450704225352113,0.0880281690140845
d1045,m_0_to_30,0.024291497975708502,0.02434077079107505
d1045,f_0_to_30,0.020242914979757085,0.02028397565922921
d1045,m_30_to_60,0.2894736842105263,0.29006085192697767
d1045,f_30_to_60,0.3299595141700405,0.3286004056795132
d1045,m_gt_60,0.1720647773279352,0.1724137931034483
d1045,f_gt_60,0.16396761133603238,0.1643002028397566
d1045,edu_non,0.08704453441295547,0.0872210953346856
d1045,edu_low,0.5769230769230769,0.5760649087221096
d1045,edu_middle,0.31376518218623484,0.3144016227180527
d1045,edu_high,0.022267206477732792,0.02231237322515213
d1055,location_urban,0,0
d1055,location_rural,1,1
d1055,hh_size1,0.25838926174496646,0.2550335570469799
d1055,hh_size2,0.7281879194630873,0.7315436241610739
d1055,hh_size3,0,0
d1055,hh_size4,0.013422818791946308,0.013422818791946308
d1055,m_0_to_30,0.017475728155339806,0.01744186046511628
d1055,f_0_to_30,0.02330097087378641,0.023255813953488372
d1055,m_30_to_60,0.3786407766990291,0.37790697674418605
d1055,f_30_to_60,0.3378640776699029,0.33527131782945735
d1055,m_gt_60,0.13203883495145632,0.1298449612403101
d1055,f_gt_60,0.11067961165048544,0.11627906976744186
d1055,edu_non,0.07961165048543689,0.08139534883720931
d1055,edu_low,0.42135922330097086,0.4186046511627907
d1055,edu_middle,0.47184466019417476,0.4728682170542636
d1055,edu_high,0.027184466019417475,0.027131782945736434
d1061,location_urban,0,0
d1061,location_rural,1,1
d1061,hh_size1,0.4229607250755287,0.4229607250755287
d1061,hh_size2,0.5377643504531722,0.5377643504531722
d1061,hh_size3,0.012084592145015106,0.012084592145015106
d1061,hh_size4,0.027190332326283987,0.027190332326283987
d1061,m_0_to_30,0.019342359767891684,0.019342359767891684
d1061,f_0_to_30,0.013539651837524178,0.013539651837524178
d1061,m_30_to_60,0.23017408123791103,0.22823984526112184
d1061,f_30_to_60,0.2437137330754352,0.2437137330754352
d1061,m_gt_60,0.25918762088974856,0.2611218568665377
d1061,f_gt_60,0.23404255319148937,0.23404255319148937
d1061,edu_non,0.07543520309477757,0.07543520309477757
d1061,edu_low,0.38878143133462284,0.3849129593810445
d1061,edu_middle,0.4951644100580271,0.4990328820116054
d1061,edu_high,0.04061895551257253,0.04061895551257253
d1013,location_urban,1,1
d1013,location_rural,0,0
d1013,hh_size1,0.30422535211267604,0.30140845070422534
d1013,hh_size2,0.4028169014084507,0.4028169014084507
d1013,hh_size3,0.028169014084507043,0.028169014084507043
d1013,hh_size4,0.2647887323943662,0.2676056338028169
d1013,m_0_to_30,0.19111969111969113,0.19111969111969113
d1013,f_0_to_30,0.1833976833976834,0.1833976833976834
d1013,m_30_to_60,0.29922779922779924,0.29922779922779924
d1013,f_30_to_60,0.2335907335907336,0.2335907335907336
d1013,m_gt_60,0.04633204633204633,0.04633204633204633
d1013,f_gt_60,0.04633204633204633,0.04633204633204633
d1013,edu_non,0.0694980694980695,0.0694980694980695
d1013,edu_low,0.16216216216216217,0.16216216216216217
d1013,edu_middle,0.6293436293436293,0.6293436293436293
d1013,edu_high,0.138996138996139,0.138996138996139
d1039,location_urban,1,1
d1039,location_rural,0,0
d1039,hh_size1,0.3333333333333333,0.33048433048433046
d1039,hh_size2,0.5042735042735043,0.50997150997151
d1039,hh_size3,0.005698005698005698,0.005698005698005698
d1039,hh_size4,0.15669515669515668,0.15384615384615385
d1039,m_0_to_30,0.13157894736842105,0.13108614232209737
d1039,f_0_to_30,0.11842105263157894,0.12359550561797752
d1039,m_30_to_60,0.32894736842105265,0.3295880149812734
d1039,f_30_to_60,0.3308270676691729,0.3258426966292135
d1039,m_gt_60,0.039473684210526314,0.03932584269662921
d1039,f_gt_60,0.05075187969924812,0.05056179775280899
d1039,edu_non,0.06954887218045112,0.06928838951310862
d1039,edu_low,0.25,0.250936329588015
d1039,edu_middle,0.5601503759398496,0.5599250936329588
d1039,edu_high,0.12030075187969924,0.1198501872659176
d1046,location_urban,0,0
d1046,location_rural,1,1
d1046,hh_size1,0.23003194888178913,0.2315112540192926
d1046,hh_size2,0.6485623003194888,0.6495176848874598
d1046,hh_size3,0.022364217252396165,0.022508038585209004
d1046,hh_size4,0.09904153354632587,0.09646302250803858
d1046,m_0_to_30,0.016981132075471698,0.017077798861480076
d1046,f_0_to_30,0.022641509433962263,0.022770398481973434
d1046,m_30_to_60,0.35471698113207545,0.35294117647058826
d1046,f_30_to_60,0.3150943396226415,0.31499051233396586
d1046,m_gt_60,0.13018867924528302,0.13092979127134724
d1046,f_gt_60,0.16037735849056603,0.16129032258064516
d1046,edu_non,0.11509433962264151,0.1157495256166983
d1046,edu_low,0.5169811320754717,0.5161290322580645
d1046,edu_middle,0.3283018867924528,0.32827324478178366
d1046,edu_high,0.03962264150943396,0.03984819734345351
d1051,location_urban,0,0
d1051,location_rural,1,1
d1051,hh_size1,0.20802919708029197,0.20802919708029197
d1051,hh_size2,0.7153284671532847,0.7153284671532847
d1051,hh_size3,0.010948905109489052,0.010948905109489052
d1051,hh_size4,0.06569343065693431,0.06569343065693431
d1051,m_0_to_30,0.031512605042016806,0.031512605042016806
d1051,f_0_to_30,0.01680672268907563,0.01680672268907563
d1051,m_30_to_60,0.31092436974789917,0.31092436974789917
d1051,f_30_to_60,0.3445378151260504,0.3445378151260504
d1051,m_gt_60,0.13865546218487396,0.13865546218487396
d1051,f_gt_60,0.15756302521008403,0.15756302521008403
d1051,edu_non,0.12815126050420167,0.12815126050420167
d1051,edu_low,0.5168067226890757,0.5168067226890757
d1051,edu_middle,0.33613445378151263,0.33613445378151263
d1051,edu_high,0.018907563025210083,0.018907563025210083
d1037,location_urban,0,0
d1037,location_rural,1,1
d1037,hh_size1,0.22549019607843138,0.22697368421052633
d1037,hh_size2,0.6764705882352942,0.6776315789473685
d1037,hh_size3,0.029411764705882353,0.029605263157894735
d1037,hh_size4,0.06862745098039216,0.06578947368421052
d1037,m_0_to_30,0.02448210922787194,0.02462121212121212
d1037,f_0_to_30,0.02071563088512241,0.020833333333333332
d1037,m_30_to_60,0.3559322033898305,0.3541666666666667
d1037,f_30_to_60,0.3258003766478343,0.32575757575757575
d1037,m_gt_60,0.12617702448210924,0.1268939393939394
d1037,f_gt_60,0.14689265536723164,0.14772727272727273
d1037,edu_non,0.11299435028248588,0.11363636363636363
d1037,edu_low,0.5329566854990584,0.5321969696969697
d1037,edu_middle,0.3314500941619586,0.3314393939393939
d1037,edu_high,0.022598870056497175,0.022727272727272728
d1062,location_urban,1,1
d1062,location_rural,0,0
d1062,hh_size1,0.44089456869009586,0.4391025641025641
d1062,hh_size2,0.49201277955271566,0.4967948717948718
d1062,hh_size3,0.006389776357827476,0.00641025641025641
d1062,hh_size4,0.06070287539936102,0.057692307692307696
d1062,m_0_to_30,0.08492569002123142,0.08492569002123142
d1062,f_0_to_30,0.06157112526539278,0.06157112526539278
d1062,m_30_to_60,0.3057324840764331,0.30148619957537154
d1062,f_30_to_60,0.3248407643312102,0.3248407643312102
d1062,m_gt_60,0.11464968152866242,0.11677282377919321
d1062,f_gt_60,0.10828025477707007,0.11040339702760085
d1062,edu_non,0.14012738853503184,0.14012738853503184
d1062,edu_low,0.4033970276008493,0.40552016985138006
d1062,edu_middle,0.4267515923566879,0.42462845010615713
d1062,edu_high,0.029723991507430998,0.029723991507430998
d1024,location_urban,1,1
d1024,location_rural,0,0
d1024,hh_size1,0.3018867924528302,0.3028391167192429
d1024,hh_size2,0.5345911949685535,0.5362776025236593
d1024,hh_size3,0.03459119496855346,0.03470031545741325
d1024,hh_size4,0.1289308176100629,0.12618296529968454
d1024,m_0_to_30,0.14313725490196078,0.14341846758349705
d1024,f_0_to_30,0.14705882352941177,0.14734774066797643
d1024,m_30_to_60,0.307843137254902,0.30648330058939094
d1024,f_30_to_60,0.28823529411764703,0.2888015717092338
d1024,m_gt_60,0.054901960784313725,0.0550098231827112
d1024,f_gt_60,0.058823529411764705,0.05893909626719057
d1024,edu_non,0.06666666666666667,0.06679764243614932
d1024,edu_low,0.24901960784313726,0.24950884086444008
d1024,edu_middle,0.5725490196078431,0.5717092337917485
d1024,edu_high,0.11176470588235295,0.11198428290766209
d1065,location_urban,1,1
d1065,location_rural,0,0
d1065,hh_size1,0.44047619047619047,0.4375
d1065,hh_size2,0.49107142857142855,0.49404761904761907
d1065,hh_size3,0.002976190476190476,0.002976190476190476
d1065,hh_size4,0.06547619047619048,0.06547619047619048
d1065,m_0_to_30,0.073558648111332,0.07341269841269842
d1065,f_0_to_30,0.061630218687872766,0.06349206349206349
d1065,m_30_to_60,0.36182902584493043,0.3551587301587302
d1065,f_30_to_60,0.31809145129224653,0.32341269841269843
d1065,m_gt_60,0.0874751491053678,0.0873015873015873
d1065,f_gt_60,0.09741550695825049,0.09722222222222222
d1065,edu_non,0.12326043737574553,0.12896825396825398
d1065,edu_low,0.39363817097415504,0.4027777777777778
d1065,edu_middle,0.44930417495029823,0.43452380952380953
d1065,edu_high,0.033797216699801194,0.03373015873015873
d1066,location_urban,0,0
d1066,location_rural,1,1
d1066,hh_size1,0.24817518248175183,0.2518248175182482
d1066,hh_size2,0.718978102189781,0.7153284671532847
d1066,hh_size3,0.01824817518248175,0.01824817518248175
d1066,hh_size4,0.014598540145985401,0.014598540145985401
d1066,m_0_to_30,0.02494802494802495,0.025
d1066,f_0_to_30,0.02286902286902287,0.022916666666666665
d1066,m_30_to_60,0.30145530145530147,0.29791666666666666
d1066,f_30_to_60,0.33471933471933474,0.33541666666666664
d1066,m_gt_60,0.1600831600831601,0.1625
d1066,f_gt_60,0.15592515592515593,0.15625
d1066,edu_non,0.0893970893970894,0.0875
d1066,edu_low,0.5176715176715176,0.5208333333333334
d1066,edu_middle,0.38461538461538464,0.38333333333333336
d1066,edu_high,0.008316008316008316,0.008333333333333333
d1031,location_urban,0,0
d1031,location_rural,1,1
d1031,hh_size1,0.3221476510067114,0.32323232323232326
d1031,hh_size2,0.6208053691275168,0.622895622895623
d1031,hh_size3,0.010067114093959731,0.010101010101010102
d1031,hh_size4,0.04697986577181208,0.04377104377104377
d1031,m_0_to_30,0.022494887525562373,0.022540983606557378
d1031,f_0_to_30,0.028629856850715747,0.028688524590163935
d1031,m_30_to_60,0.3333333333333333,0.33401639344262296
d1031,f_30_to_60,0.34355828220858897,0.3422131147540984
d1031,m_gt_60,0.12269938650306748,0.12295081967213115
d1031,f_gt_60,0.1492842535787321,0.14959016393442623
d1031,edu_non,0.11247443762781185,0.11270491803278689
d1031,edu_low,0.3783231083844581,0.3790983606557377
